zip,home_value_index_mean,home_value_yoy_pct_mean,home_value_mom_12m_avg_mean,home_value_accel_mean,pct_sold_above_list_mean,avg_sale_to_list_ratio_mean,pct_off_market_in_2wks_mean,median_days_on_market_mean,inventory_mean,inventory_mom_pct_mean,inventory_accel_mean,price_to_income_ratio_mean,median_household_income_mean,owner_occupancy_rate_mean,home_value_vs_baseline_mean,sale_price_vs_baseline_mean,home_value_yoy_pct_slope,home_value_accel_slope,pct_sold_above_list_slope,inventory_mom_pct_slope,home_value_vs_baseline_slope,sale_price_vs_baseline_slope
27127,198386.1948471229,0.116784706025883,0.0091562653147715,-0.00015441255641,0.4913855754618181,1.0064960623527273,0.6831223636036363,27.39090909090909,96.45454545454544,0.0094586303813527,0.0046382706751497,3.542181693066947,55646.2,0.633292673716127,0.0503251156070942,0.0551448379281611,-5.525036032745351e-05,-3.356397409249696e-05,-0.0005787220708441,0.000180195323953,-0.0001448818334275,-0.0001560118657771
27203,154713.0138979584,0.1032883421509236,0.0081962717127927,-0.0002614971974008,0.3413026915690909,0.980073205721818,0.5647370074927273,36.74545454545454,40.56363636363636,0.013567953546738,0.0040377184799189,3.805259669991491,40532.38181818182,0.4422414875416045,0.0450892858892173,0.0473177534990849,-0.0017077143386938,4.831213334387578e-05,0.0011240714250577,0.0008694211285132,-0.0006732003762757,-3.781324798026415e-05
27205,202311.7183668441,0.0899290960273159,0.0071693317146557,2.230288108914324e-05,0.4019966026763636,0.9909834106727272,0.6062299651654545,33.47272727272728,54.10909090909091,-0.00656589289252,-0.0020432869259732,3.502109440636308,57565.81818181818,0.7952891200563765,0.0399586906294913,0.0551412641834303,-0.000404984994554,-2.9008984599820263e-06,0.001658228568391,0.000439668132613,-0.0002141033126573,-0.0005030477026582
27214,246802.7015786923,0.1092349379968607,0.0085899545707048,-0.0002643779273828,0.4282841930109091,1.004552538589091,0.5674101581181819,34.68181818181818,31.05454545454545,0.0103765656611046,0.003424227251796,3.543787722143584,69600.96363636364,0.7172019697902057,0.0471937856018375,0.0564660945828676,-0.000369312659907,-6.661978704483803e-05,0.0023395363054256,0.0002436247019915,-0.0003697391071091,-0.0003597320215256
27215,226568.2631294833,0.1153218961935146,0.0090237177524573,-3.75651526947e-05,0.4224140913090908,1.0042237407090908,0.2810565280783636,34.40909090909091,123.0909090909091,-0.0064103653097274,0.0007018042788049,3.793596662792092,59309.03636363636,0.6021614342202664,0.0500984659966767,0.0363776460296616,0.0011982034990161,-7.390913690133837e-05,0.001568140116645,0.0010366253909792,0.0003004075346048,-0.0013904148622588
27217,163353.27549627196,0.1304187024683595,0.010126919473396,-4.975781952456548e-05,0.4081472809363636,0.9961989432890908,0.2722261794939272,37.67272727272727,67.18181818181819,-0.0006142365829738,0.0022826412205094,3.43352454170749,47207.74545454545,0.6392961007166478,0.0561645181151813,0.0489207106578071,0.0014839797422716,-4.668134540870626e-05,0.0010828725013564,0.0003994847317903,0.0004986548795067,-0.0001248584176402
27231,296632.4247782582,0.0970552428315236,0.0076575600774106,0.0002529878072225,0.2531168831181818,0.9746367624227272,0.2575757575781818,78.46363636363637,4.681818181818182,0.1395310245310245,-0.0009253246753246,4.364131229465231,67732.89090909091,0.7722230604948892,0.0428965007412299,0.0673826183392997,0.0001042058535554,-2.352825322430032e-05,0.0075120250120562,-0.0002484882842025,-2.2298433061884983e-05,-0.0045621033924044
27233,207138.8431033855,0.0979374672696792,0.0077939273664345,5.354853472972766e-05,0.4399126630854545,1.0017036378436364,0.6311625747927273,37.78181818181818,3.4909090909090907,0.1242712842712842,0.021540404040404,2.972777601199012,69561.74545454545,0.8583041704488997,0.043602433047043,0.0535946702273068,-0.0005631924503145,-1.2193980937765008e-05,0.0049197793947402,0.006050986050986,-0.0002905938773461,-0.0026356810067832
27235,336809.1559979944,0.0883099382372605,0.0069970995856916,-0.0003465066721177,0.3030837202883636,1.0000221792945454,0.4963696345854546,47.07272727272727,27.09090909090909,0.0133885161911692,-0.0074629971673581,3.352882923558014,100079.4,0.838231259034143,0.0380192376330519,0.0358940628790141,-0.0001710110221923,-5.012238374030275e-05,-0.0012905857023297,-0.0012057089198005,-0.0002470562926311,0.0002108904659271
27239,184136.31104590683,0.1029245859873265,0.0081736772929475,0.0003254413865115,0.2879236948845454,0.97536426724,0.4021076514472727,49.31818181818182,36.54545454545455,-0.0044089838454057,0.0006594568420542,3.3528149775820726,54674.218181818185,0.7894687455014289,0.0464443550662124,0.0392525648103136,0.0003180314928787,1.2329679344815768e-05,-0.0006921889424567,-0.0002277203333954,0.0002180804262163,-5.810818854509386e-05
27243,307037.03406476846,0.1051763100476852,0.008273911436467,0.0002111179934778,0.4708233433218182,1.0068852133036363,0.3311841515549091,36.24545454545454,5.090909090909091,0.1543850089304634,-0.0057406482406483,3.9450098573326455,77442.29090909091,0.8589228551135136,0.0464767226781452,0.0400227335232736,0.0006139825919352,-4.850271062695591e-05,0.0013689273889177,-0.0005210630318855,0.0001111862179488,0.0026098263224901
27244,240808.8162682547,0.1090236792977484,0.0085629570216516,-6.120241815667603e-05,0.4011685356090909,1.0044260708163637,0.3005128426861818,36.37272727272728,18.23636363636364,0.0083257523833729,-0.0030061013343919,3.768968356112392,63633.545454545456,0.7316842621942217,0.0474489927103596,0.0618652311962579,0.0007694027439439,-6.632718128674373e-05,0.0011180860986291,0.0014164424685307,0.0001135130357698,-0.0002804471352389
27248,162221.6993079013,0.0918782674295978,0.0073324424913418,-0.0001752014898563,0.3592883379290909,0.9709448700745454,0.5083949888509091,46.08181818181818,5.709090909090909,0.0908428440246622,0.0093596681096681,3.2040350712647445,50571.8,0.7492121195209764,0.0408973904905031,0.0352428768393204,-0.0010117472404248,2.3741808691584565e-05,-0.0010653015414141,0.0024845340646206,-0.0004134755572598,0.0032462547615993
27249,227516.08990192052,0.1032253599679651,0.0081488228398301,-0.000246234164934,0.3858227678545454,1.0007995961945455,0.3720712849781818,32.64545454545455,36.16363636363637,0.0253111880541589,0.0105076517240821,3.169940133329816,71768.4909090909,0.8072878237118257,0.0447047277199108,0.0611191395381905,0.0004321254178456,-4.870509546864391e-05,0.0008404897512698,0.0018383309327243,3.2933468081710075e-05,-0.0013922747863894
27253,224978.13829826453,0.1179353051139069,0.009216207510421,0.0001645971137247,0.4304694569072727,1.0098008720327274,0.2532147593487273,36.54545454545455,75.9090909090909,0.0193414183972888,0.0081564745344199,4.234984510922848,52727.41818181818,0.6889952516919502,0.0516973165220314,0.0623122170306533,0.0015362038495288,-7.343554764923968e-05,-0.0004554238473376,0.0014266385006026,0.000457641340601,-4.611669018936795e-05
27258,248911.24842413963,0.1115826012465963,0.0087174407751528,4.10837677914056e-05,0.4067229532712728,1.0060426813690908,0.2190268809365454,45.52727272727272,37.127272727272725,0.0477174768065971,0.0025014438584185,4.045974630134713,61296.12727272727,0.8253042938055216,0.0486245441610183,0.050994855374379,0.0013137554115886,-7.676420002198911e-05,-0.0022730343135591,0.0020917538068828,0.0003289562296528,-0.0016288232557317
27260,112376.89409514006,0.1053396314158591,0.00821507628159,-1.934534522106369e-05,0.3093966381927272,0.9641856785072728,0.5487182219490909,30.69090909090909,45.90909090909091,0.0130062889347237,0.005092489014045,3.222562298577381,34777.29090909091,0.3883393040868749,0.045377354663469,0.1033077137610579,-0.0025803545356096,-1.0570380772864596e-05,0.0036068798886796,0.0021259996128595,-0.0011580800470944,-0.0002389246879079
27262,164973.6778476381,0.1051944304345111,0.0083423773490643,-0.000266471358752,0.3398659006909091,0.9810042105636364,0.56635059858,31.863636363636363,74.0909090909091,-0.0018014251552518,0.0021025855012572,3.1313233007546737,52527.27272727273,0.5932753952370092,0.0457543891321001,0.0484536913603084,-0.0005424263355195,-6.769762655155935e-06,0.0026748244563636,0.0008327861244903,-0.0002839417931236,-0.0007678648739843
27263,169676.4615101199,0.0982190035049702,0.00781619404498,-0.0001921374152604,0.4434429530436364,0.9955134988672728,0.6191785481363636,30.51818181818182,39.49090909090909,0.0160288803446995,0.006415041572218,3.4213161546006323,49417.01818181818,0.6817912511862799,0.0431600926728741,0.0563095748386514,-0.0001939127420818,-5.8591697557970455e-06,0.0010092504968181,0.00090015073594,-0.0001402502595816,-0.0008012229908241
