RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
92036,25,77573,zip,TX,TX,League City,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1245.8440734840503,1258.302502337596,1256.825289068956,1260.9048807957429,1258.773537817594,1262.6825356704142,1259.9892941612763,1266.501921262881,1268.506466714118,1267.6203306716488,1265.0129666136818,1259.934657535799,1264.2012729047162,1279.2869476220274,1291.553822436761,1304.6554922871408,1298.1298103774452,1301.364067245437,1294.4448275521231,1290.2273079345368,1286.2543941355368,1283.9682687272011,1281.1216412698464,1291.0427418934746,1299.6561492779665,1304.6193666248876,1304.5029578481372,1294.60124151629,1301.3011044372831,1301.4585585251373,1311.8536474765224,1309.7084343005986,1328.7623116082054,1337.231052575458,1343.7495017592637,1344.2052349789471,1347.2809151490285,1349.310041683728,1346.056040287637,1348.765447645837,1358.0350458423052,1362.0385952611932,1366.050537606134,1369.832471114693,1363.6967588165778,1364.4422833822664,1374.516108309954,1374.08222003495,1370.628180373928,1365.3133780311314,1370.675929860871,1376.0490867991314,1372.4783932470068,1373.9615376059735,1372.6227264935233,1376.8082024057337,1378.2477719676087,1379.4872506977777,1374.8765484464102,1378.819771789195,1384.0285976835507,1391.8122868430537,1396.6869780140132,1392.5927906602396,1391.5848609621908,1389.1364927748891,1388.757687408466,1390.0653891121144,1386.3675993050288,1394.7053646869538,1400.4997559214355,1404.8916105151022,1406.7711951309063,1401.7791795842195,1413.0846751318445,1418.3314751225382,1437.0969670169532,1454.4666261410712,1473.8593226091862,1494.4509200172986,1525.104183848439,1544.5640336140264,1554.601683280392,1561.2545923003486,1568.2709812977998,1593.4544137022845,1606.3924093234502,1621.3044642563336,1614.7261715592108,1612.2882811532222,1615.6586958034602,1626.5092879333438,1625.4557593603097,1620.9757133402438,1622.4174423848283,1626.232400009626,1635.1196160904874,1631.2916512385602,1641.0757747604564,1650.5601844069868,1666.128395832607,1679.2310255114144,1689.2103957578004,1689.4498241779336,1678.8375533952951,1682.497786417752,1686.3019855786836,1690.3596320414708,1688.088149221891,1690.040538846457,1693.264639763219,1696.9767141294603,1703.7600830958238,1711.9847807530473,1707.748701048083,1710.200409079585,1725.0206639463795,1733.8283660177467,1740.9055851559892,1750.7284953642863,1759.0849674934386,1766.523629670989,1767.4333613070578,1767.17926376981,1764.9060918864998,1761.3176254444854,1766.9455386372836,1769.7135105490995,1769.2485408452762,1766.520303395141,1762.898019967581,1755.4070870354728,1749.8171024377923
96816,26,92335,zip,CA,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.3347956619968,1994.5022903631848,1989.779837664096,2024.813838831312,2041.161070366609,2063.09028188116,2026.1556985978295,2031.6682879939603,2062.339944561992,2091.210119409823,2115.295185069902,2130.399234632752,2155.284090309012,2124.037690787078,2115.146269763372,2096.789477277128,2127.1087352535124,2159.605142281521,2182.3864498644352,2189.863209319956,2190.965109969806,2218.05766344914,2219.8009388739924,2227.197357450527,2223.727371028084,2239.7665785562044,2244.4807479048004,2242.616235450317,2247.355383829384,2236.661126544779,2250.1478448540493,2284.942941727205,2293.347969635635,2294.2247261771995,2302.452213078195,2311.9863312624616,2319.111958614277,2336.723546640749,2357.7906968889056,2378.829389988348,2371.6545688027486,2371.264693432439,2366.382441436325,2342.5471259695964,2335.8538413639976,2321.777777777778
96083,27,90201,zip,CA,CA,Bell,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.2833089651867,2516.508314570872,2474.999886569497,2482.804658469606,2477.16251793754,2484.468554631148,2493.8888888888887
96107,28,90250,zip,CA,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1067.3156583586751,1068.832923109385,1097.1972443823634,1093.1391644596624,1104.1194128079626,1098.0421945700652,1113.0627366992376,1121.5486278343178,1125.7891594969035,1136.2061147962988,1147.6893895682929,1165.2853339826422,1160.5304864922252,1187.9243808821316,1191.724528744682,1209.3415378641976,1204.463219121801,1222.578824885017,1237.9455035472458,1243.8508489001274,1260.5483510654203,1270.9860409020423,1279.971388193232,1296.0437217918395,1318.7503441187266,1329.996482139149,1335.2753356596406,1341.1531138374464,1360.375714575974,1363.678619203151,1367.706934292359,1377.6708408390082,1384.4429128111394,1387.290486331996,1405.1185561389964,1415.118831278639,1423.4402335553116,1415.4461800576507,1414.6009897810386,1427.4002784263516,1438.5161096332074,1455.228644419984,1466.93260185286,1473.872222034412,1477.903641566065,1476.381711991138,1480.5396745453295,1468.8083776057756,1483.8778055979126,1502.0212662012173,1518.2724668940723,1521.0689771000543,1522.8269283278366,1523.222493346112,1527.0090284486876,1533.7237041174503,1541.8770085585938,1557.5795605006035,1561.1141260106017,1579.2448508849288,1576.030770823406,1580.0829129267347,1561.470466989188,1563.4394747911754,1576.0810206467136,1575.3819061478807,1568.2257811347956,1567.9585402821854,1568.627322952341,1580.236156365013,1594.916518549719,1593.6109986977222,1596.5248081757695,1601.0609090733276,1616.6468364281204,1620.4622935418165,1619.0320320703795,1616.2593415151978,1641.1205332187235,1647.185078779709,1674.852365746169,1674.243209308308,1688.4403135486932,1716.210406229147,1737.0522177076878,1752.612079098635,1740.2438761542942,1765.793816715012,1775.3016367387136,1811.4560774294569,1812.8374609113548,1844.2654792745225,1836.258302054188,1840.476924499913,1825.0044798234348,1831.2183567804605,1848.8441932199707,1864.102223473909,1872.6176287954493,1875.2901792653176,1893.637316275711,1896.234671040777,1897.375087176017,1885.4552646730892,1888.4832823520271,1909.8687828932077,1936.5298754385208,1939.5457305473465,1914.574386315911,1893.4481510444864,1901.179170615484,1908.6915476354127,1919.7904170786037,1925.890596460836,1945.836858703692,1945.476853944296,1958.281097163941,1969.224779304524,1960.7037105346417,1958.1052885854915,1968.5711023079853,1987.5436264631603,1992.939316785732,1993.7551557918987,1987.7038534609237,1987.690228676981,1984.1114371338765,1997.0117206961452,2000.1712841847573,1994.2930475727944,2004.3862252888948,2016.4902827218395,2029.812865497076
61639,29,10025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2937.847349118906,2939.48462151942,2947.8654701289724,2957.7060869226075,2967.738922728426,2975.790294589342,2973.089822280044,2969.825791976293,2962.8269566413264,2983.398533387149,3000.0268939481043,3016.26227184448,3015.6484918588094,3015.7347702542293,3028.865279720015,3022.4718330947817,3018.4351367582653,3006.232914036668,3023.7196216096536,3038.8205429815566,3043.7722152973943,3028.140994342869,3004.5655858603723,2981.03654236873,2997.0280685440607,3007.936345696693,3016.3588893206256,3004.1774654069663,3017.205726116495,3035.202262431726,3037.231011311809,3025.067761033097,3027.5066082492103,3012.4899934597206,3011.8207793180163,2995.247630689148,2994.2730317559312,3001.4419183661757,3022.188579575585,3038.971895112505,3040.8477482305543,3040.421270157459,3046.1957671510177,3047.666463225619,3051.205104124301,3069.24148244812,3092.1720452051336,3131.8358245125187,3133.285518967973,3124.7484203430845,3113.547932982477,3119.9493956804777,3126.270666137864,3134.4510032237927,3140.882364740208,3158.530388033186,3170.1247581883663,3182.43738916916,3185.924993658324,3184.755614536606,3198.560916728745,3217.7535603405977,3209.6213371261706,3167.399777870904,3097.390515021316,3006.2530448640914,2950.3503954056414,2870.4134066473894,2797.057725933312,2751.511302412488,2730.5374694516663,2717.6285750363454,2723.5918277214982,2727.2817869044825,2768.039470020883,2793.8716426424417,2863.6724054448127,2928.202436068347,2993.9733061100906,3067.156871067621,3138.3775414630727,3210.8266070177306,3280.031976431637,3351.562615329586,3400.6553736031888,3449.7959036026155,3458.324358794336,3484.679596708542,3488.9005388937235,3528.7517255191065,3559.3925989139307,3599.225798773579,3630.036679984136,3647.391480810538,3656.316246103554,3665.003508531491,3678.599913225273,3659.8940448382314,3655.8709836834537,3669.520671356184,3700.652906485033,3712.601513926476,3720.244369039505,3718.79261209222,3738.509473365916,3724.672241803325,3720.2842583107577,3691.243707880868,3698.6679031513295,3720.5148288788464,3758.971998447058,3796.9067229568377,3830.37890917288,3851.396978105083,3858.0611382538455,3863.494594470578,3870.070533627569,3885.219368337952,3907.2956152184624,3951.16286873009,3971.692542401392,3994.908783262408,4004.9562888210494,4002.900722593432,3999.048424627728,4007.631358511037,4032.4288106823046,4061.058518389069,4080.5882379432937,4113.354134565401,4137.885365568691,4157.79046640983,4177.301124664425
90654,30,75052,zip,TX,TX,Grand Prairie,"Dallas-Fort Worth-Arlington, TX",Dallas County,1042.155757669519,1051.7827005022052,1061.321281959749,1060.719302863865,1062.810240286636,1071.7281784228917,1075.4746113357266,1077.4482231872878,1076.9394008491652,1081.4620130886588,1089.031182814132,1097.123806502341,1102.4161166007646,1107.776666693956,1109.6485784879492,1125.13160465466,1129.96765673117,1131.9110117411624,1136.3263321526292,1141.682988284212,1146.7215174310345,1142.446297740605,1143.977620478751,1157.2100056960212,1165.7833336467363,1170.7371367939538,1178.157408678045,1179.914966286196,1188.2023257501996,1186.062852546863,1191.0645135386326,1195.544596359964,1201.104729976625,1210.4277943375976,1215.042468344383,1215.9846808373948,1215.157703035574,1219.415227055044,1223.9141477177006,1231.6077027060016,1232.105125746483,1236.1489812135703,1240.216571489387,1249.5331932064796,1259.6834994771584,1263.2479892264814,1263.5414908814646,1256.7222805731594,1264.8713570888074,1267.159209030525,1268.4829228277051,1267.4901966938385,1270.9735778453453,1277.2143512455864,1279.357351847567,1277.4335745490923,1274.3133174167397,1276.1111720919882,1281.1951664056232,1290.9158432522531,1291.0954319026075,1294.0055729446517,1295.6903729004437,1302.551875242114,1294.9288966488527,1291.3626202374587,1294.8330981654576,1305.0852782109491,1317.584749091222,1321.441719293988,1328.1185490221471,1331.3086206817418,1344.5594820851118,1350.32072948445,1366.2159496155698,1382.6632612677324,1418.477050484582,1446.427038152577,1474.7194661336189,1494.3289303177137,1511.339139309135,1528.3374094769072,1547.7157167654088,1557.7480179647398,1579.101063558208,1594.2748086456213,1613.4683872703383,1620.2441555917044,1625.54896966018,1635.8292209711774,1641.4050286516924,1645.973940134863,1649.0121391410682,1650.3166278661752,1648.681776031691,1670.8921630405712,1666.471631079326,1665.7196078164138,1648.9284926639643,1650.5291425829687,1645.922241253876,1631.0409490936445,1624.0278646828745,1617.1376688715952,1623.6581862818632,1625.7642597477986,1631.779229044913,1627.6499869126608,1629.419937681682,1630.9936863101907,1637.1226905470742,1634.3802013749837,1636.6289673543058,1640.1134779378197,1644.5757570080748,1644.592029050806,1647.8811707619675,1644.9699875227332,1644.3184595477053,1636.2836802783845,1637.7651626115337,1637.2543254681157,1639.1498740512593,1641.3905475462832,1641.9501608892815,1645.197612089685,1644.657489792434,1647.5620957427031,1641.859779684217,1642.9912655500907,1641.0586187613962,1645.1151906644625,1644.0006804109682
96239,31,90805,zip,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,1112.833303454545,1098.175758927248,1095.8212930821032,1106.5045150385408,1138.9754569943466,1138.1394134724126,1132.4185337461493,1135.2496448780228,1154.6220581455582,1164.9745014662262,1168.8774664622313,1183.8078602214136,1187.6977165431233,1196.418336871912,1198.1175613517653,1214.8020101955865,1228.4307590871206,1241.0009065416828,1249.3538291225398,1242.701368131942,1258.738875750754,1263.9226193708737,1271.9530992511147,1261.9915534545414,1253.713907121568,1284.1085865493371,1299.7575639117736,1329.3154537830362,1324.0556253893424,1331.0870697004657,1346.4366219265808,1356.7811861077353,1356.7453604936736,1364.5103370854158,1392.257761548574,1411.784636856071,1437.1516659220858,1433.718033823839,1443.3445099372889,1430.3571574913487,1442.83760261233,1453.5158566066734,1460.1369489157496,1476.0094784504088,1484.523190692571,1493.5080815009926,1485.164146131312,1480.5590789734354,1486.1243633302906,1485.1256247912777,1487.7916817561195,1497.1510718763818,1515.6013896774327,1520.2887898341442,1521.36059911443,1533.445181061851,1530.7135870547634,1537.9372359331871,1544.6475317024483,1565.4797959469042,1554.686083755564,1567.4179064722475,1565.7694155092834,1578.140859837109,1547.235489708729,1544.2537543687738,1558.8925428957143,1596.913346801887,1631.7103230998105,1631.734442963328,1642.627640087379,1643.97329089651,1687.4611502850769,1696.8155411936227,1701.6177798682013,1699.7155666844749,1744.7130244494604,1774.3539412697944,1795.786151846229,1736.551874797787,1745.987739604577,1762.8435839954625,1794.013056459234,1784.664462182686,1785.1478269624067,1799.542038614177,1833.132986017656,1852.7092437574884,1858.620786604456,1856.88216712045,1847.994659322984,1888.2931354284328,1893.7887776861648,1887.310787287601,1872.757184008336,1890.4263094852129,1900.544360113311,1917.05578511688,1904.6022245316003,1913.980598093281,1922.0909251391772,1937.446603641505,1944.9482374866288,1954.2971309898105,1938.024965863048,1962.2568392047888,1973.4587639479448,1981.3529678829764,1981.2033379199177,1975.4514627468616,1983.3637640126767,1982.3253398007523,1979.6814856712365,1977.239630677864,1984.97901524242,1982.1249273660587,2000.95989285857,1993.0662393162395
62025,32,11214,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.7320809914136,1824.7719531675152,1777.4578146559015,1782.8828210966165,1791.994885361495,1806.6171275628365,1816.242890563852,1801.4632784761643,1802.7309545593528,1787.770962396203,1786.8152306608706,1776.537314645502,1777.1775248331965,1753.084722896589,1807.978634670443,1756.4373049653132,1762.4610629984156,1722.921913156606,1757.1819134624973,1779.1096945536112,1809.8692217993944,1822.206854166931,1832.3071177742183,1798.0078011188386,1804.9210987264144,1772.443587813327,1767.0562822963122,1772.352853927989,1796.4549366769606,1848.998291674417,1843.22643187768,1845.897246544365,1834.0798934412287,1836.5876869127765,1830.6170201692837,1883.615521174255,1904.1081229633628,1955.9570334933976,1954.3138968472429,2001.0369718366223,1989.965512904001,1974.501223498572,1969.766341786148,2007.8560627307684,2028.2603664936344,2039.5900441056008,2046.567134453088,2062.564967074125,2062.454937159416,2082.2002579567725,2101.7732096480327,2113.257710844255,2153.131096745349,2176.085383556932,2213.972154552607,2187.653844972072,2183.212614081336,2175.309582465221,2200.6427895634897,2205.0820573520177,2243.603531357311,2252.5858536922096,2265.093404872724,2275.9895290171385,2297.3732721530628,2291.718440824264,2286.540319337673,2297.0091783003045,2331.0951672419737,2360.719438671015,2366.1291693163816,2365.6242737230878,2349.588235143966,2348.1649438640675,2356.539682413124,2359.557902163988,2353.3259760683354,2377.1585477709264,2393.556012309527,2420.245879786398,2422.179801139286,2431.376949346222,2444.067712787203,2469.0179475084506,2494.7261904761904
84620,33,60618,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1309.9477987196842,1318.0208522344285,1318.3996693486308,1325.647512989874,1336.4018944321228,1343.9863972948297,1347.8003311665284,1339.7965391789828,1350.7380567362457,1355.953672532781,1377.208176778898,1375.8863136479306,1377.840921277676,1378.9722851780705,1378.9325858850684,1383.5369137700573,1378.881916677066,1386.8756632545578,1390.786012049888,1401.1138558409702,1402.8160156396966,1410.2170562419235,1399.0571773846016,1408.4344173031254,1407.959348592827,1420.9357042787476,1426.8626161445434,1427.4300539944777,1433.562045074016,1425.6165889336587,1427.2264944086753,1426.418505929306,1426.168543694366,1430.5978803696366,1441.2699673425614,1448.6730359271053,1453.9547484747409,1452.256077668759,1453.0346091702042,1460.3811864424688,1459.7372238197484,1465.5921068507164,1468.9364476649891,1475.2544478661848,1478.6793999407355,1477.660105246055,1480.1311488275874,1471.6417439073532,1485.2087078927166,1492.7266336504276,1498.432678352318,1500.2698580246608,1507.0992753485516,1513.0075818004818,1516.9905723549218,1518.709088872691,1523.4808716828325,1528.3199519957986,1530.4322621101155,1539.0703313003946,1533.2273150525352,1532.7614217331584,1524.70269352765,1524.0654474382509,1521.4409491399667,1517.5930961402228,1521.971327966014,1522.9820918815649,1518.3917811029364,1509.7386793855217,1501.810606150295,1506.7133365495968,1514.8509386911817,1526.9385296755538,1532.8139409310168,1536.450364308825,1536.938666619679,1542.4945500423603,1547.5606190907913,1553.7291972888115,1560.6228615289206,1571.7879106540906,1594.9176379050095,1605.913938662641,1622.2514162900934,1620.976702987186,1634.497776073617,1642.1124092867742,1655.558040903399,1662.678121784717,1671.888786095093,1686.88526701552,1706.5800550144622,1725.868219989619,1728.6991958448575,1738.4880595635848,1742.099906714158,1749.688955682837,1744.477083489009,1753.790476865366,1774.5151902124658,1793.4204033955452,1806.7202130749145,1810.2007188564803,1821.4146044685028,1823.3885291255167,1837.9391496251503,1846.5302569931368,1847.6451828248923,1852.5861962071256,1856.549047577072,1875.8114503923985,1878.3235317572337,1892.29081515681,1905.961557700859,1918.3380494824607,1915.927380090278,1930.2229355205984,1932.5531633328908,1946.085814443461,1957.047877148511,1973.2068164045756,1993.6504201133832,1995.754676364204,2004.139188586545,2005.8603106981727,2010.671109294428,2020.581359920621,2037.41374093218,2046.059977800496,2061.180406618222,2069.459913180146,2084.9163359788363
97223,34,93307,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.8418117027009,1341.7758183480971,1419.0502976898606,1442.6740471930425,1435.2693559213894,1416.830783628477,1460.31359407612,1492.5460960388723,1522.9608349565788,1527.8590830720143,1529.53472503362,1535.1798088290534,,1528.653675326885,1513.942634603348,1549.8737870741531,1570.3761629634594,1553.4960299766258,1574.6587495631866,1580.6952547936671,1601.873113979721,1626.3986337704744,1623.3146525106429,1655.7100884063475,1627.0345102312765,1636.672458726176,1623.585978804791,1638.6719631681017,1627.229243757861,1650.120922932268,1643.1330060256437,1637.8094685760734,1619.4177600786527,1612.9704812293674,1630.2555875795645,1640.0731427112094,1693.9974902983563,1707.0702935014567,1732.808597598128,1722.645197160925,1748.4047619047622
96125,35,90280,zip,CA,CA,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.2765763479067,1785.1789000847114,1805.9006264854495,1834.8136091566512,1852.2728219259332,1858.8606323996328,1886.9150286288636,1880.899854450015,1837.466167912799,1793.7769390775686,1795.9926960473451,1842.1792056988647,1874.761322089561,1878.0964479184877,1890.938132267036,1876.8040109957349,1882.9870816133964,1885.210676997811,1869.1758614713503,1889.0630483338405,1919.935325524786,1971.133094297381,1970.4179406541912,1956.062391121771,1935.4501404211064,1949.6574097674284,1945.0
62044,36,11234,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.989103356874,2503.8818332507813,2502.016295910401,2551.5614565552023,2560.4848868133527,2586.7654984183564,2529.999238711461,2521.210933450706,2547.5464812355926,2574.9108810547536,2596.6704933106957,2597.990093214873,2656.7834764943905,2711.083333333333
96368,37,91342,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.492458649412,,2790.378908808086,2792.8517477830483,2804.51508721056,2868.8404104155134,2835.688177515244,2848.4184399231485,2798.102065470475,2827.171798494804,2839.00845849071,2851.846358158441,2857.969496199555,2886.813203703559,2917.425040006917,2922.754136787697,2971.1750322034563,2984.7703250620684,3032.2844388337235,2998.2839617203927,3021.298805491748,3103.8796695179576,3135.012049468669,3137.928580320277,3097.603808801746,3081.080575289041,3101.30044570738,3081.798014498085,3084.1224211264234,3073.543669981504,3083.4707749546387,3148.162360920673,3145.476408970468,3145.377604373357,3159.347048174824,3189.436254199564,3229.516897091561,3248.412513482999,3235.0248194321957,3265.116699593992,3249.399307043529,3246.2460144997617,3223.489691429277,3183.452608882326,3174.794571750855,3113.8972815970974,3066.217607772384,3014.1055555555554
96990,38,92683,zip,CA,CA,Westminster,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.7023377729734,2329.821820917832,2359.5512810803148,2395.482887289478,2436.7694178272536,2474.9470623514444,2492.10462549708,2487.8569467480725,2459.8693983720286,2495.7011861245705,2514.605912685868,2509.2097041209645,2481.0797570552604,2485.3086444185005,2504.4131439156804,2485.9405545333643,2465.140981263192,2478.694159818664,2498.853808207024,2536.718768075075,2565.953935619105,2563.837819414055,2584.476929515184,2592.5046178843927,2607.578871591554,2649.463102242932,2652.2996667982484,2653.877714984192,2614.444323789211,2619.004933104846,2640.192421157129,2664.455692720114,2668.4670150924744,2673.070327844174,2662.80677491745,2680.913056488993,2696.006321178296,2679.66111950926,2682.2696706183256,2701.580420651901,2750.423373878049,2749.4951568757224,2734.9771178305496,2712.112142764124,2713.266032448506,2716.349771532912,2722.652813503986,2715.703703703704
61790,39,10314,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.6695605295267,2064.088012197549,2106.0240025319217,2106.46335337588,2163.5195630951384,2143.8991937510345,2158.524085921846,2133.5826914587456,2153.128687201533,2184.983852577148,2190.850426782498,2225.8683243971464,2249.752484869972,2273.724772746591,2271.927446066398,2262.7037587672708,2249.7076419143714,2252.8995922777763,2316.6500422830395,2367.5295231861896,2411.843821881939,2413.665511780364,2440.386259141846,2424.165325104014,2414.1493179088457,2414.2661602530197,2458.781794321386,2495.3651004588337,2519.6265133450147,2533.1725791673,2520.7147909882638,2548.307826256723,2534.215684657995,2472.2231353155344,2468.1930965696697,2498.0202310332847,2652.099803930252,2680.157921963566,2665.2679569306083,2668.6574440260283,2690.725399707972,2808.5018594334447,2780.174305377087,2789.761367036381,2776.753234937355,2897.488227968084,2916.923272509811,2936.266482706684,2845.429959762656,2859.8494233482124,2888.33913663091,2909.112461214824,2919.5346381477416,2855.2869091160937,2903.5540304486444,2904.152144148154,2941.484481326393,2905.512116365981,2911.8807118807117
62031,40,11220,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.952393008851,2010.0292371094004,2037.6176923421476,2021.571644422484,2032.6714083368847,2023.7323490091333,2018.6972683549689,1997.2445092458568,1998.443769074552,2001.885760353152,2025.976809488795,2034.6740153764108,2016.9603183387203,,2029.786541738,2060.40026972173,2056.2273282298365,2050.240605742503,2046.546505167593,2070.884932461135,2078.0396817488104,2079.50024850358,2064.843412447732,2060.347140575989,2064.0671877865834,2063.1308217431206,2084.1597952170528,2076.375446177994,2077.9902878073635,2073.9229191175104,2080.4245967411343,2070.58508514834,2038.4215140862211,2037.9163196215636,2046.596271311255,2060.561058314484,2039.666474252042,2019.988693632423,1993.91327138374,2011.406286578572,2019.21730494915,2036.3146572098865,2017.328273204776,2031.748912469685,2056.1027009525583,2078.8674612746963,2100.953951041674,2120.860975406693,2166.4243253145555,2179.6357666866866,2199.6260055570738,2195.894805071121,2211.245583550575,2207.3167422219503,2254.18224788036,2291.4783597677924,2316.4418628168964,2334.8361930044507,2324.5539723258867,2324.125701251088,2309.1101612988264,2366.213278588465,2410.935078733028,2402.982558645245,2390.2327497125275,2398.868364101177,2414.3005944865668,2390.7489111682225,2415.9679450832004,2416.776089420604,2442.4897834605413,2407.008988846804,2436.0364806951197,2446.244847852802,2478.270019274711,2494.512324210129,2493.3772665770257,2495.813097015114,2481.921994023231,2489.547108181619,2493.6177034622447,2508.969819843807,2525.8269727845827,2582.962289084232,2572.886294775421,2560.681612968654,2537.0721180450814,2555.678082184784,2586.399139930392,2607.9071220894416,2628.833220471314,2653.6664980413,2658.8671555553715,2669.183623815542,2671.839886319597,2672.001051435725,2695.0
